state,date,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,proj_date
Texas,2020-02-06,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-07,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-08,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-09,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-10,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-11,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-12,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-13,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-14,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-15,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-16,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-17,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-18,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-19,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-20,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-21,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-22,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-23,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-24,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-25,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-26,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-27,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-28,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-02-29,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-01,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-02,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-03,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-04,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-05,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-06,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-07,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-08,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-09,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-10,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-11,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-12,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-13,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-14,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-15,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-16,0,0,0,0,0,0,Mar 25th Projection
Texas,2020-03-17,1,1,1,1,1,1,Mar 25th Projection
Texas,2020-03-18,2,2,2,3,3,3,Mar 25th Projection
Texas,2020-03-19,2,2,2,5,5,5,Mar 25th Projection
Texas,2020-03-20,0,0,0,5,5,5,Mar 25th Projection
Texas,2020-03-21,0,0,0,5,5,5,Mar 25th Projection
Texas,2020-03-22,2,2,2,7,7,7,Mar 25th Projection
Texas,2020-03-23,2,2,2,9,9,9,Mar 25th Projection
Texas,2020-03-24,3,3,3,12,12,12,Mar 25th Projection
Texas,2020-03-25,4.544,4,6,16.544,16,18,Mar 25th Projection
Texas,2020-03-26,6.408,5,8,22.952,21,26,Mar 25th Projection
Texas,2020-03-27,8.766,8,10,31.718,29,36,Mar 25th Projection
Texas,2020-03-28,11.628,10,14,43.346,39,50,Mar 25th Projection
Texas,2020-03-29,15.764,14,18,59.11,53,68,Mar 25th Projection
Texas,2020-03-30,19.766,17,23,78.876,70,91,Mar 25th Projection
Texas,2020-03-31,24.392,20,29,103.268,90,120,Mar 25th Projection
Texas,2020-04-01,32.056,28,37,135.324,118,157,Mar 25th Projection
Texas,2020-04-02,37.763,32,45,173.087,150,202,Mar 25th Projection
Texas,2020-04-03,45.291,37,55,218.378,187,257,Mar 25th Projection
Texas,2020-04-04,55.346,46,67,273.724,233,324,Mar 25th Projection
Texas,2020-04-05,63.97,52,79,337.694,285,403,Mar 25th Projection
Texas,2020-04-06,75.025,62,92,412.719,347,495,Mar 25th Projection
Texas,2020-04-07,86.891,71,108,499.61,418,603,Mar 25th Projection
Texas,2020-04-08,97.737,79,122,597.347,497,725,Mar 25th Projection
Texas,2020-04-09,109.815,89,137,707.162,586,862,Mar 25th Projection
Texas,2020-04-10,126.96,108,153.025,834.122,694,1015.025,Mar 25th Projection
Texas,2020-04-11,137.077,116,166,971.199,810,1181.025,Mar 25th Projection
Texas,2020-04-12,148.529,126,180.025,1119.728,936,1361.05,Mar 25th Projection
Texas,2020-04-13,159.353,137,191,1279.081,1073,1552.05,Mar 25th Projection
Texas,2020-04-14,166.644,143.975,200,1445.725,1216.975,1752.05,Mar 25th Projection
Texas,2020-04-15,172.881,149.975,207,1618.606,1366.95,1959.05,Mar 25th Projection
Texas,2020-04-16,185.519,163,219,1804.125,1529.95,2178.05,Mar 25th Projection
Texas,2020-04-17,182.201,160,214.025,1986.326,1689.95,2392.075,Mar 25th Projection
Texas,2020-04-18,184.179,162.975,214,2170.505,1852.925,2606.075,Mar 25th Projection
Texas,2020-04-19,185.405,164,214,2355.91,2016.925,2820.075,Mar 25th Projection
Texas,2020-04-20,184.378,162,210.025,2540.288,2178.925,3030.1,Mar 25th Projection
Texas,2020-04-21,183.254,160.975,207,2723.542,2339.9,3237.1,Mar 25th Projection
Texas,2020-04-22,178.23,154.975,200,2901.772,2494.875,3437.1,Mar 25th Projection
Texas,2020-04-23,173.456,148,194,3075.228,2642.875,3631.1,Mar 25th Projection
Texas,2020-04-24,167.805,141,189,3243.033,2783.875,3820.1,Mar 25th Projection
Texas,2020-04-25,161.485,132.975,183,3404.518,2916.85,4003.1,Mar 25th Projection
Texas,2020-04-26,154.625,125,178,3559.143,3041.85,4181.1,Mar 25th Projection
Texas,2020-04-27,147.413,116,172,3706.556,3157.85,4353.1,Mar 25th Projection
Texas,2020-04-28,140.007,108,166,3846.563,3265.85,4519.1,Mar 25th Projection
Texas,2020-04-29,132.496,100,160,3979.059,3365.85,4679.1,Mar 25th Projection
Texas,2020-04-30,125.027,92,154,4104.086,3457.85,4833.1,Mar 25th Projection
Texas,2020-05-01,117.65,85,147,4221.736,3542.85,4980.1,Mar 25th Projection
Texas,2020-05-02,110.449,77,141,4332.185,3619.85,5121.1,Mar 25th Projection
Texas,2020-05-03,103.474,70,135,4435.659,3689.85,5256.1,Mar 25th Projection
Texas,2020-05-04,96.793,63.975,128.025,4532.452,3753.825,5384.125,Mar 25th Projection
Texas,2020-05-05,90.434,57,122.025,4622.886,3810.825,5506.15,Mar 25th Projection
Texas,2020-05-06,84.344,51,117,4707.23,3861.825,5623.15,Mar 25th Projection
Texas,2020-05-07,78.616,46,111,4785.846,3907.825,5734.15,Mar 25th Projection
Texas,2020-05-08,73.204,41,105,4859.05,3948.825,5839.15,Mar 25th Projection
Texas,2020-05-09,68.136,37,100,4927.186,3985.825,5939.15,Mar 25th Projection
Texas,2020-05-10,63.424,33,95,4990.61,4018.825,6034.15,Mar 25th Projection
Texas,2020-05-11,58.974,29,90,5049.584,4047.825,6124.15,Mar 25th Projection
Texas,2020-05-12,54.828,26,85,5104.412,4073.825,6209.15,Mar 25th Projection
Texas,2020-05-13,50.988,23,81,5155.4,4096.825,6290.15,Mar 25th Projection
Texas,2020-05-14,47.426,20,77,5202.826,4116.825,6367.15,Mar 25th Projection
Texas,2020-05-15,44.114,18,73,5246.94,4134.825,6440.15,Mar 25th Projection
Texas,2020-05-16,41.027,16,69,5287.967,4150.825,6509.15,Mar 25th Projection
Texas,2020-05-17,38.191,14,65.025,5326.158,4164.825,6574.175,Mar 25th Projection
Texas,2020-05-18,35.528,12,62,5361.686,4176.825,6636.175,Mar 25th Projection
Texas,2020-05-19,33.084,10,59,5394.77,4186.825,6695.175,Mar 25th Projection
Texas,2020-05-20,30.823,9,56,5425.593,4195.825,6751.175,Mar 25th Projection
Texas,2020-05-21,28.706,8,53,5454.299,4203.825,6804.175,Mar 25th Projection
Texas,2020-05-22,28.409,8,52,5482.708,4211.825,6856.175,Mar 25th Projection
Texas,2020-05-23,25.152,6,48,5507.86,4217.825,6904.175,Mar 25th Projection
Texas,2020-05-24,23.45,5,45,5531.31,4222.825,6949.175,Mar 25th Projection
Texas,2020-05-25,21.859,4,43,5553.169,4226.825,6992.175,Mar 25th Projection
Texas,2020-05-26,20.39,4,41,5573.559,4230.825,7033.175,Mar 25th Projection
Texas,2020-05-27,19.042,3,38.025,5592.601,4233.825,7071.2,Mar 25th Projection
Texas,2020-05-28,17.773,3,36.025,5610.374,4236.825,7107.225,Mar 25th Projection
Texas,2020-05-29,16.571,2,34,5626.945,4238.825,7141.225,Mar 25th Projection
Texas,2020-05-30,15.467,2,32,5642.412,4240.825,7173.225,Mar 25th Projection
Texas,2020-05-31,14.446,2,31,5656.858,4242.825,7204.225,Mar 25th Projection
Texas,2020-06-01,13.485,1,29,5670.343,4243.825,7233.225,Mar 25th Projection
Texas,2020-06-02,12.59,1,27,5682.933,4244.825,7260.225,Mar 25th Projection
Texas,2020-06-03,11.741,1,26,5694.674,4245.825,7286.225,Mar 25th Projection
Texas,2020-06-04,10.954,1,25,5705.628,4246.825,7311.225,Mar 25th Projection
Texas,2020-06-05,10.248,1,23,5715.876,4247.825,7334.225,Mar 25th Projection
Texas,2020-06-06,9.581,1,22,5725.457,4248.825,7356.225,Mar 25th Projection
Texas,2020-06-07,8.96,0,20.025,5734.417,4248.825,7376.25,Mar 25th Projection
Texas,2020-06-08,8.345,0,19,5742.762,4248.825,7395.25,Mar 25th Projection
Texas,2020-06-09,7.779,0,18,5750.541,4248.825,7413.25,Mar 25th Projection
Texas,2020-06-10,7.23,0,17,5757.771,4248.825,7430.25,Mar 25th Projection
Texas,2020-06-11,6.73,0,16,5764.501,4248.825,7446.25,Mar 25th Projection
Texas,2020-06-12,6.254,0,15,5770.755,4248.825,7461.25,Mar 25th Projection
Texas,2020-06-13,5.808,0,14,5776.563,4248.825,7475.25,Mar 25th Projection
Texas,2020-06-14,5.411,0,14,5781.974,4248.825,7489.25,Mar 25th Projection
Texas,2020-06-15,5.045,0,13,5787.019,4248.825,7502.25,Mar 25th Projection
Texas,2020-06-16,4.685,0,12,5791.704,4248.825,7514.25,Mar 25th Projection
Texas,2020-06-17,4.382,0,11,5796.086,4248.825,7525.25,Mar 25th Projection
Texas,2020-06-18,4.09,0,11,5800.176,4248.825,7536.25,Mar 25th Projection
Texas,2020-06-19,3.804,0,10,5803.98,4248.825,7546.25,Mar 25th Projection
Texas,2020-06-20,3.55,0,9,5807.53,4248.825,7555.25,Mar 25th Projection
Texas,2020-06-21,3.31,0,9,5810.84,4248.825,7564.25,Mar 25th Projection
Texas,2020-06-22,3.079,0,8,5813.919,4248.825,7572.25,Mar 25th Projection
Texas,2020-06-23,2.89,0,8,5816.809,4248.825,7580.25,Mar 25th Projection
Texas,2020-06-24,2.668,0,7,5819.477,4248.825,7587.25,Mar 25th Projection
Texas,2020-06-25,2.505,0,7,5821.982,4248.825,7594.25,Mar 25th Projection
Texas,2020-06-26,2.32,0,6,5824.302,4248.825,7600.25,Mar 25th Projection
Texas,2020-06-27,2.149,0,6,5826.451,4248.825,7606.25,Mar 25th Projection
Texas,2020-06-28,2.014,0,6,5828.465,4248.825,7612.25,Mar 25th Projection
Texas,2020-06-29,1.875,0,5,5830.34,4248.825,7617.25,Mar 25th Projection
Texas,2020-06-30,1.74,0,5,5832.08,4248.825,7622.25,Mar 25th Projection
Texas,2020-07-01,1.618,0,5,5833.698,4248.825,7627.25,Mar 25th Projection
Texas,2020-07-02,1.503,0,4,5835.201,4248.825,7631.25,Mar 25th Projection
Texas,2020-07-03,1.403,0,4,5836.604,4248.825,7635.25,Mar 25th Projection
Texas,2020-07-04,1.298,0,4,5837.902,4248.825,7639.25,Mar 25th Projection
Texas,2020-07-05,1.188,0,4,5839.09,4248.825,7643.25,Mar 25th Projection
Texas,2020-07-06,1.099,0,3,5840.189,4248.825,7646.25,Mar 25th Projection
Texas,2020-07-07,1.023,0,3,5841.212,4248.825,7649.25,Mar 25th Projection
Texas,2020-07-08,0.961,0,3,5842.173,4248.825,7652.25,Mar 25th Projection
Texas,2020-07-09,0.893,0,3,5843.066,4248.825,7655.25,Mar 25th Projection
Texas,2020-07-10,0.816,0,3,5843.882,4248.825,7658.25,Mar 25th Projection
Texas,2020-07-11,0.749,0,2,5844.631,4248.825,7660.25,Mar 25th Projection
Texas,2020-07-12,0.68,0,2,5845.311,4248.825,7662.25,Mar 25th Projection
Texas,2020-07-13,0.634,0,2,5845.945,4248.825,7664.25,Mar 25th Projection
Texas,2020-07-14,0.594,0,2,5846.539,4248.825,7666.25,Mar 25th Projection
Texas,2020-07-15,0.553,0,2,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-16,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-17,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-18,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-19,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-20,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-21,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-22,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-23,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-24,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-25,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-26,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-27,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-28,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-29,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-30,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-07-31,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-08-01,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-08-02,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-08-03,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-08-04,0,0,0,5847.092,4248.825,7668.25,Mar 25th Projection
Texas,2020-02-06,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-07,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-08,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-09,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-10,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-11,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-12,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-13,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-14,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-15,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-16,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-17,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-18,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-19,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-20,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-21,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-22,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-23,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-24,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-25,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-26,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-27,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-28,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-02-29,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-01,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-02,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-03,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-04,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-05,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-06,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-07,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-08,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-09,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-10,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-11,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-12,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-13,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-14,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-15,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-16,0,0,0,0,0,0,Mar 26th Projection
Texas,2020-03-17,1,1,1,1,1,1,Mar 26th Projection
Texas,2020-03-18,2,2,2,3,3,3,Mar 26th Projection
Texas,2020-03-19,2,2,2,5,5,5,Mar 26th Projection
Texas,2020-03-20,0,0,0,5,5,5,Mar 26th Projection
Texas,2020-03-21,0,0,0,5,5,5,Mar 26th Projection
Texas,2020-03-22,2,2,2,7,7,7,Mar 26th Projection
Texas,2020-03-23,2,2,2,9,9,9,Mar 26th Projection
Texas,2020-03-24,3,3,3,12,12,12,Mar 26th Projection
Texas,2020-03-25,4.544,4,6,16.544,16,18,Mar 26th Projection
Texas,2020-03-26,6.408,5,8,22.952,21,26,Mar 26th Projection
Texas,2020-03-27,8.766,8,10,31.718,29,36,Mar 26th Projection
Texas,2020-03-28,11.628,10,14,43.346,39,50,Mar 26th Projection
Texas,2020-03-29,15.764,14,18,59.11,53,68,Mar 26th Projection
Texas,2020-03-30,19.766,17,23,78.876,70,91,Mar 26th Projection
Texas,2020-03-31,24.392,20,29,103.268,90,120,Mar 26th Projection
Texas,2020-04-01,32.056,28,37,135.324,118,157,Mar 26th Projection
Texas,2020-04-02,37.763,32,45,173.087,150,202,Mar 26th Projection
Texas,2020-04-03,45.291,37,55,218.378,187,257,Mar 26th Projection
Texas,2020-04-04,55.346,46,67,273.724,233,324,Mar 26th Projection
Texas,2020-04-05,63.97,52,79,337.694,285,403,Mar 26th Projection
Texas,2020-04-06,75.025,62,92,412.719,347,495,Mar 26th Projection
Texas,2020-04-07,86.891,71,108,499.61,418,603,Mar 26th Projection
Texas,2020-04-08,97.737,79,122,597.347,497,725,Mar 26th Projection
Texas,2020-04-09,109.815,89,137,707.162,586,862,Mar 26th Projection
Texas,2020-04-10,126.96,108,153.025,834.122,694,1015.025,Mar 26th Projection
Texas,2020-04-11,137.077,116,166,971.199,810,1181.025,Mar 26th Projection
Texas,2020-04-12,148.529,126,180.025,1119.728,936,1361.05,Mar 26th Projection
Texas,2020-04-13,159.353,137,191,1279.081,1073,1552.05,Mar 26th Projection
Texas,2020-04-14,166.644,143.975,200,1445.725,1216.975,1752.05,Mar 26th Projection
Texas,2020-04-15,172.881,149.975,207,1618.606,1366.95,1959.05,Mar 26th Projection
Texas,2020-04-16,185.519,163,219,1804.125,1529.95,2178.05,Mar 26th Projection
Texas,2020-04-17,182.201,160,214.025,1986.326,1689.95,2392.075,Mar 26th Projection
Texas,2020-04-18,184.179,162.975,214,2170.505,1852.925,2606.075,Mar 26th Projection
Texas,2020-04-19,185.405,164,214,2355.91,2016.925,2820.075,Mar 26th Projection
Texas,2020-04-20,184.378,162,210.025,2540.288,2178.925,3030.1,Mar 26th Projection
Texas,2020-04-21,183.254,160.975,207,2723.542,2339.9,3237.1,Mar 26th Projection
Texas,2020-04-22,178.23,154.975,200,2901.772,2494.875,3437.1,Mar 26th Projection
Texas,2020-04-23,173.456,148,194,3075.228,2642.875,3631.1,Mar 26th Projection
Texas,2020-04-24,167.805,141,189,3243.033,2783.875,3820.1,Mar 26th Projection
Texas,2020-04-25,161.485,132.975,183,3404.518,2916.85,4003.1,Mar 26th Projection
Texas,2020-04-26,154.625,125,178,3559.143,3041.85,4181.1,Mar 26th Projection
Texas,2020-04-27,147.413,116,172,3706.556,3157.85,4353.1,Mar 26th Projection
Texas,2020-04-28,140.007,108,166,3846.563,3265.85,4519.1,Mar 26th Projection
Texas,2020-04-29,132.496,100,160,3979.059,3365.85,4679.1,Mar 26th Projection
Texas,2020-04-30,125.027,92,154,4104.086,3457.85,4833.1,Mar 26th Projection
Texas,2020-05-01,117.65,85,147,4221.736,3542.85,4980.1,Mar 26th Projection
Texas,2020-05-02,110.449,77,141,4332.185,3619.85,5121.1,Mar 26th Projection
Texas,2020-05-03,103.474,70,135,4435.659,3689.85,5256.1,Mar 26th Projection
Texas,2020-05-04,96.793,63.975,128.025,4532.452,3753.825,5384.125,Mar 26th Projection
Texas,2020-05-05,90.434,57,122.025,4622.886,3810.825,5506.15,Mar 26th Projection
Texas,2020-05-06,84.344,51,117,4707.23,3861.825,5623.15,Mar 26th Projection
Texas,2020-05-07,78.616,46,111,4785.846,3907.825,5734.15,Mar 26th Projection
Texas,2020-05-08,73.204,41,105,4859.05,3948.825,5839.15,Mar 26th Projection
Texas,2020-05-09,68.136,37,100,4927.186,3985.825,5939.15,Mar 26th Projection
Texas,2020-05-10,63.424,33,95,4990.61,4018.825,6034.15,Mar 26th Projection
Texas,2020-05-11,58.974,29,90,5049.584,4047.825,6124.15,Mar 26th Projection
Texas,2020-05-12,54.828,26,85,5104.412,4073.825,6209.15,Mar 26th Projection
Texas,2020-05-13,50.988,23,81,5155.4,4096.825,6290.15,Mar 26th Projection
Texas,2020-05-14,47.426,20,77,5202.826,4116.825,6367.15,Mar 26th Projection
Texas,2020-05-15,44.114,18,73,5246.94,4134.825,6440.15,Mar 26th Projection
Texas,2020-05-16,41.027,16,69,5287.967,4150.825,6509.15,Mar 26th Projection
Texas,2020-05-17,38.191,14,65.025,5326.158,4164.825,6574.175,Mar 26th Projection
Texas,2020-05-18,35.528,12,62,5361.686,4176.825,6636.175,Mar 26th Projection
Texas,2020-05-19,33.084,10,59,5394.77,4186.825,6695.175,Mar 26th Projection
Texas,2020-05-20,30.823,9,56,5425.593,4195.825,6751.175,Mar 26th Projection
Texas,2020-05-21,28.706,8,53,5454.299,4203.825,6804.175,Mar 26th Projection
Texas,2020-05-22,28.409,8,52,5482.708,4211.825,6856.175,Mar 26th Projection
Texas,2020-05-23,25.152,6,48,5507.86,4217.825,6904.175,Mar 26th Projection
Texas,2020-05-24,23.45,5,45,5531.31,4222.825,6949.175,Mar 26th Projection
Texas,2020-05-25,21.859,4,43,5553.169,4226.825,6992.175,Mar 26th Projection
Texas,2020-05-26,20.39,4,41,5573.559,4230.825,7033.175,Mar 26th Projection
Texas,2020-05-27,19.042,3,38.025,5592.601,4233.825,7071.2,Mar 26th Projection
Texas,2020-05-28,17.773,3,36.025,5610.374,4236.825,7107.225,Mar 26th Projection
Texas,2020-05-29,16.571,2,34,5626.945,4238.825,7141.225,Mar 26th Projection
Texas,2020-05-30,15.467,2,32,5642.412,4240.825,7173.225,Mar 26th Projection
Texas,2020-05-31,14.446,2,31,5656.858,4242.825,7204.225,Mar 26th Projection
Texas,2020-06-01,13.485,1,29,5670.343,4243.825,7233.225,Mar 26th Projection
Texas,2020-06-02,12.59,1,27,5682.933,4244.825,7260.225,Mar 26th Projection
Texas,2020-06-03,11.741,1,26,5694.674,4245.825,7286.225,Mar 26th Projection
Texas,2020-06-04,10.954,1,25,5705.628,4246.825,7311.225,Mar 26th Projection
Texas,2020-06-05,10.248,1,23,5715.876,4247.825,7334.225,Mar 26th Projection
Texas,2020-06-06,9.581,1,22,5725.457,4248.825,7356.225,Mar 26th Projection
Texas,2020-06-07,8.96,0,20.025,5734.417,4248.825,7376.25,Mar 26th Projection
Texas,2020-06-08,8.345,0,19,5742.762,4248.825,7395.25,Mar 26th Projection
Texas,2020-06-09,7.779,0,18,5750.541,4248.825,7413.25,Mar 26th Projection
Texas,2020-06-10,7.23,0,17,5757.771,4248.825,7430.25,Mar 26th Projection
Texas,2020-06-11,6.73,0,16,5764.501,4248.825,7446.25,Mar 26th Projection
Texas,2020-06-12,6.254,0,15,5770.755,4248.825,7461.25,Mar 26th Projection
Texas,2020-06-13,5.808,0,14,5776.563,4248.825,7475.25,Mar 26th Projection
Texas,2020-06-14,5.411,0,14,5781.974,4248.825,7489.25,Mar 26th Projection
Texas,2020-06-15,5.045,0,13,5787.019,4248.825,7502.25,Mar 26th Projection
Texas,2020-06-16,4.685,0,12,5791.704,4248.825,7514.25,Mar 26th Projection
Texas,2020-06-17,4.382,0,11,5796.086,4248.825,7525.25,Mar 26th Projection
Texas,2020-06-18,4.09,0,11,5800.176,4248.825,7536.25,Mar 26th Projection
Texas,2020-06-19,3.804,0,10,5803.98,4248.825,7546.25,Mar 26th Projection
Texas,2020-06-20,3.55,0,9,5807.53,4248.825,7555.25,Mar 26th Projection
Texas,2020-06-21,3.31,0,9,5810.84,4248.825,7564.25,Mar 26th Projection
Texas,2020-06-22,3.079,0,8,5813.919,4248.825,7572.25,Mar 26th Projection
Texas,2020-06-23,2.89,0,8,5816.809,4248.825,7580.25,Mar 26th Projection
Texas,2020-06-24,2.668,0,7,5819.477,4248.825,7587.25,Mar 26th Projection
Texas,2020-06-25,2.505,0,7,5821.982,4248.825,7594.25,Mar 26th Projection
Texas,2020-06-26,2.32,0,6,5824.302,4248.825,7600.25,Mar 26th Projection
Texas,2020-06-27,2.149,0,6,5826.451,4248.825,7606.25,Mar 26th Projection
Texas,2020-06-28,2.014,0,6,5828.465,4248.825,7612.25,Mar 26th Projection
Texas,2020-06-29,1.875,0,5,5830.34,4248.825,7617.25,Mar 26th Projection
Texas,2020-06-30,1.74,0,5,5832.08,4248.825,7622.25,Mar 26th Projection
Texas,2020-07-01,1.618,0,5,5833.698,4248.825,7627.25,Mar 26th Projection
Texas,2020-07-02,1.503,0,4,5835.201,4248.825,7631.25,Mar 26th Projection
Texas,2020-07-03,1.403,0,4,5836.604,4248.825,7635.25,Mar 26th Projection
Texas,2020-07-04,1.298,0,4,5837.902,4248.825,7639.25,Mar 26th Projection
Texas,2020-07-05,1.188,0,4,5839.09,4248.825,7643.25,Mar 26th Projection
Texas,2020-07-06,1.099,0,3,5840.189,4248.825,7646.25,Mar 26th Projection
Texas,2020-07-07,1.023,0,3,5841.212,4248.825,7649.25,Mar 26th Projection
Texas,2020-07-08,0.961,0,3,5842.173,4248.825,7652.25,Mar 26th Projection
Texas,2020-07-09,0.893,0,3,5843.066,4248.825,7655.25,Mar 26th Projection
Texas,2020-07-10,0.816,0,3,5843.882,4248.825,7658.25,Mar 26th Projection
Texas,2020-07-11,0.749,0,2,5844.631,4248.825,7660.25,Mar 26th Projection
Texas,2020-07-12,0.68,0,2,5845.311,4248.825,7662.25,Mar 26th Projection
Texas,2020-07-13,0.634,0,2,5845.945,4248.825,7664.25,Mar 26th Projection
Texas,2020-07-14,0.594,0,2,5846.539,4248.825,7666.25,Mar 26th Projection
Texas,2020-07-15,0.553,0,2,5847.092,4248.825,7668.25,Mar 26th Projection
Texas,2020-07-16,0,0,0,5847.092,4248.825,7668.25,Mar 26th Projection
Texas,2020-07-17,0,0,0,5847.092,4248.825,7668.25,Mar 26th Projection
Texas,2020-07-18,0,0,0,5847.092,4248.825,7668.25,Mar 26th Projection
Texas,2020-07-19,0,0,0,5847.092,4248.825,7668.25,Mar 26th Projection
